Date,Product_ID,Stock_Level,Sales,Stock_to_Reorder,Day_of_Week,Month,Anomaly_Pred
2025-04-30,P004,50,25.96340787541739,20,2,4,0
2025-05-01,P004,50,25.394658614535714,20,3,5,0
2025-05-02,P004,50,26.20059309741643,20,4,5,0
2025-05-03,P004,50,26.585245485407373,20,5,5,1
2025-05-04,P004,50,24.814690541676466,20,6,5,1
2025-05-05,P004,50,22.069671821748646,20,0,5,1
2025-05-06,P004,50,29.204889725099445,20,1,5,1
2025-05-07,P004,50,25.60142655517045,20,2,5,1
2025-05-08,P004,50,25.00813599429608,20,3,5,0
2025-05-09,P004,50,25.76599367717003,20,4,5,0
2025-05-10,P004,50,26.127110565175055,20,5,5,1
2025-05-11,P004,50,24.333020121444733,20,6,5,1
2025-05-12,P004,50,21.564465901510896,20,0,5,1
2025-05-13,P004,50,28.67614830486333,20,1,5,1
2025-05-14,P004,50,25.030136484930154,20,2,5,1
2025-05-15,P004,50,24.39429727406412,20,3,5,0
2025-05-16,P004,50,25.133141806935487,20,4,5,1
2025-05-17,P004,50,25.47524554493164,20,5,5,1
2025-05-18,P004,50,23.66214195119671,20,6,5,1
2025-05-19,P004,50,20.874574581259445,20,0,5,1
2025-05-20,P004,50,27.955671734612878,20,1,5,1
2025-05-21,P004,50,24.298087814683214,20,2,5,1
2025-05-22,P004,50,23.650676503811628,20,3,5,0
2025-05-23,P004,50,24.377948936700943,20,4,5,0
2025-05-24,P004,50,24.708480574696328,20,5,5,1
2025-05-25,P004,50,22.88380488095682,20,6,5,1
2025-05-26,P004,50,20.084665219874278,20,0,5,1
2025-05-27,P004,50,27.165762182074744,20,1,5,1
2025-05-28,P004,50,23.508178070989917,20,2,5,1
2025-05-29,P004,50,22.860766568975656,20,3,5,0
2025-05-30,P004,50,23.588038810711264,20,4,5,0
2025-05-31,P004,50,23.9185702575469,20,5,5,1
2025-06-01,P004,50,22.09389437265179,20,6,6,1
2025-06-02,P004,50,19.294754711575948,20,0,6,1
2025-06-03,P004,50,26.375851673778225,20,1,6,1
2025-06-04,P004,50,22.718267562705773,20,2,6,1
2025-06-05,P004,50,22.070856060676427,20,3,6,1
2025-06-06,P004,50,22.79812830240786,20,4,6,1
2025-06-07,P004,50,23.128659749257583,20,5,6,1
2025-06-08,P004,50,21.30398386435491,20,6,6,1
2025-06-09,P004,50,18.504844203284783,20,0,6,1
2025-06-10,P004,50,25.5859411654851,20,1,6,1
2025-06-11,P004,50,21.928357054408476,20,2,6,1
2025-06-12,P004,50,21.28094555238746,20,3,6,1
2025-06-13,P004,50,22.008217794116316,20,4,6,1
2025-06-14,P004,50,22.338749240946058,20,5,6,1
2025-06-15,P004,50,20.51407335607078,20,6,6,1
2025-06-16,P004,50,17.71493369497275,20,0,6,1
2025-06-17,P004,50,24.796030657191974,20,1,6,1
2025-06-18,P004,50,21.13844654610454,20,2,6,1
2025-06-19,P004,50,20.491035044088235,20,3,6,1
2025-06-20,P004,50,21.21830728580093,20,4,6,1
2025-06-21,P004,50,21.54883873265674,20,5,6,1
2025-06-22,P004,50,19.7241628477739,20,6,6,1
2025-06-23,P004,50,16.925023186681585,20,0,6,1
2025-06-24,P004,50,24.00612014889715,20,1,6,1
2025-06-25,P004,50,20.34853603781388,20,2,6,1
2025-06-26,P004,50,19.701124535791607,20,3,6,1
2025-06-27,P004,50,20.428396777521243,20,4,6,1
2025-06-28,P004,50,20.758928224367427,20,5,6,1
2025-06-29,P004,50,18.934252339468873,20,6,6,1
2025-06-30,P004,50,16.135112678386836,20,0,6,1
2025-07-01,P004,50,23.2162096405931,20,1,7,1
2025-07-02,P004,50,19.558625529509946,20,2,7,1
2025-07-03,P004,50,18.911214027482114,20,3,7,1
2025-07-04,P004,50,19.638486269217843,20,4,7,1
2025-07-05,P004,50,19.969017716067007,20,5,7,1
2025-07-06,P004,50,18.14434183118014,20,6,7,1
2025-07-07,P004,50,15.345202170092087,20,0,7,1
2025-07-08,P004,50,22.426299132296577,20,1,7,1
2025-07-09,P004,50,18.76871502120601,20,2,7,1
2025-07-10,P004,50,18.121303519193148,20,3,7,1
2025-07-11,P004,50,18.848575760926295,20,4,7,1
2025-07-12,P004,50,19.179107207785798,20,5,7,1
2025-07-13,P004,50,17.354431322887862,20,6,7,1
2025-07-14,P004,50,14.555291661797344,20,0,7,1
2025-07-15,P004,50,21.636388624003455,20,1,7,1
2025-07-16,P004,50,17.978804512908713,20,2,7,1
2025-07-17,P004,50,17.331393010896516,20,3,7,1
2025-07-18,P004,50,18.058665252634746,20,4,7,1
2025-07-19,P004,50,18.389196699474272,20,5,7,1
2025-07-20,P004,50,16.564520814599128,20,6,7,1
2025-07-21,P004,50,13.765381153506173,20,0,7,1
2025-07-22,P004,50,20.846478115708635,20,1,7,1
2025-07-23,P004,50,17.188894004617932,20,2,7,1
2025-07-24,P004,50,16.54148250260755,20,3,7,1
2025-07-25,P004,50,17.26875474434321,20,4,7,1
2025-07-26,P004,50,17.59928619118496,20,5,7,1
2025-07-27,P004,50,15.7746103062941,20,6,7,1
2025-07-28,P004,50,12.975470645197728,20,0,7,1
2025-07-29,P004,50,20.05656760741381,20,1,7,1
2025-07-30,P004,50,16.398983496333905,20,2,7,1
2025-07-31,P004,50,15.751571994298061,20,3,7,1
2025-08-01,P004,50,16.4788442360398,20,4,8,1
2025-08-02,P004,50,16.80937568288454,20,5,8,1
2025-08-03,P004,50,14.98469979798907,20,6,8,1
2025-08-04,P004,50,12.185560136906558,20,0,8,1
2025-08-05,P004,50,19.26665709911899,20,1,8,1
2025-08-06,P004,50,15.609072988029975,20,2,8,1
2025-08-07,P004,50,14.961661486009097,20,3,8,1
2025-08-08,P004,50,15.688933727736275,20,4,8,1
2025-08-09,P004,50,16.019465174584116,20,5,8,1
2025-08-10,P004,50,14.194789289700337,20,6,8,1
2025-08-11,P004,50,11.395649628608227,20,0,8,1
2025-08-12,P004,50,18.476746590825865,20,1,8,1
2025-08-13,P004,50,14.81916247974583,20,2,8,1
2025-08-14,P004,50,14.171750977720132,20,3,8,1
2025-08-15,P004,50,14.899023219432873,20,4,8,1
2025-08-16,P004,50,15.22955466629181,20,5,8,1
2025-08-17,P004,50,13.40487878139531,20,6,8,1
2025-08-18,P004,50,10.605739120317065,20,0,8,1
2025-08-19,P004,50,17.686836082520117,20,1,8,1
2025-08-20,P004,50,14.029251971441893,20,2,8,1
2025-08-21,P004,50,13.381840469410637,20,3,8,1
2025-08-22,P004,50,14.109112711153182,20,4,8,1
2025-08-23,P004,50,14.439644157991387,20,5,8,1
2025-08-24,P004,50,12.614968273111181,20,6,8,1
2025-08-25,P004,50,9.815828612025896,20,0,8,1
2025-08-26,P004,50,16.896925574225293,20,1,8,1
2025-08-27,P004,50,13.2393414631446,20,2,8,1
2025-08-28,P004,50,12.591929961121675,20,3,8,1
2025-08-29,P004,50,13.319202202849784,20,4,8,1
2025-08-30,P004,50,13.64973364969097,20,5,8,1
2025-08-31,P004,50,11.82505776480615,20,6,8,1
2025-09-01,P004,50,9.025918103727566,20,0,9,1
2025-09-02,P004,50,16.107015065928774,20,1,9,1
2025-09-03,P004,50,12.4494309548473,20,2,9,1
2025-09-04,P004,50,11.802019452825045,20,3,9,1
2025-09-05,P004,50,12.529291694546378,20,4,9,1
2025-09-06,P004,50,12.85982314140165,20,5,9,1
2025-09-07,P004,50,11.035147256509273,20,6,9,1
2025-09-08,P004,50,8.236007595436401,20,0,9,1
2025-09-09,P004,50,15.317104557624722,20,1,9,1
2025-09-10,P004,50,11.659520446550005,20,2,9,1
2025-09-11,P004,50,11.012108944536083,20,3,9,1
2025-09-12,P004,50,11.739381186254706,20,4,9,1
2025-09-13,P004,50,12.069912633090125,20,5,9,1
2025-09-14,P004,50,10.245236748212388,20,6,9,1
2025-09-15,P004,50,7.446097087127952,20,0,9,1
2025-09-16,P004,50,14.527194049329896,20,1,9,1
2025-09-17,P004,50,10.869609938246068,20,2,9,1
2025-09-18,P004,50,10.222198436236852,20,3,9,1
2025-09-19,P004,50,10.949470677951307,20,4,9,1
2025-09-20,P004,50,11.280002124808924,20,5,9,1
2025-09-21,P004,50,9.455326239915511,20,6,9,1
2025-09-22,P004,50,6.656186578836788,20,0,9,1
2025-09-23,P004,50,13.73728354103677,20,1,9,1
2025-09-24,P004,50,10.079699429955406,20,2,9,1
2025-09-25,P004,50,9.432287927937622,20,3,9,1
2025-09-26,P004,50,10.159560169671616,20,4,9,1
2025-09-27,P004,50,10.4900916165085,20,5,9,1
2025-09-28,P004,50,8.66541573161048,20,6,9,1
2025-09-29,P004,50,5.866276070538458,20,0,9,1
2025-09-30,P004,50,12.947373032743648,20,1,9,1
2025-10-01,P004,50,9.289788921664627,20,2,10,1
2025-10-02,P004,50,8.642377419638397,20,3,10,1
2025-10-03,P004,50,9.36964966136822,20,4,10,1
2025-10-04,P004,50,9.70018110821918,20,5,10,1
2025-10-05,P004,50,7.875505223321745,20,6,10,1
2025-10-06,P004,50,5.076365562230008,20,0,10,1
2025-10-07,P004,50,12.157462524447128,20,1,10,1
2025-10-08,P004,50,8.499878413367329,20,2,10,1
2025-10-09,P004,50,7.852466911341765,20,3,10,1
2025-10-10,P004,50,8.579739153076673,20,4,10,1
2025-10-11,P004,50,8.910270599929866,20,5,10,1
2025-10-12,P004,50,7.0855947150294725,20,6,10,1
2025-10-13,P004,50,4.2864550539352635,20,0,10,1
2025-10-14,P004,50,11.367552016154,20,1,10,1
2025-10-15,P004,50,7.709967905063392,20,2,10,1
2025-10-16,P004,50,7.062556403042535,20,3,10,1
2025-10-17,P004,50,7.789828644773141,20,4,10,1
2025-10-18,P004,50,8.120360091618341,20,5,10,1
2025-10-19,P004,50,6.29568420673259,20,6,10,1
2025-10-20,P004,50,3.4965445456440944,20,0,10,1
2025-10-21,P004,50,10.577641507859184,20,1,10,1
2025-10-22,P004,50,6.92005739675946,20,2,10,1
2025-10-23,P004,50,6.272645894753574,20,3,10,1
2025-10-24,P004,50,6.9999181364815986,20,4,10,1
2025-10-25,P004,50,7.330449583329027,20,5,10,1
2025-10-26,P004,50,5.505773698435712,20,6,10,1
2025-10-27,P004,50,2.7066340373493447,20,0,10,1
2025-10-28,P004,50,9.787730999553428,20,1,10,1
2025-10-29,P004,50,6.130146888468799,20,2,10,1
2025-10-30,P004,50,5.482735386444079,20,3,10,1
2025-10-31,P004,50,6.210007628178195,20,4,10,1
2025-11-01,P004,50,6.5405390750286045,20,5,11,1
2025-11-02,P004,50,4.715863190151584,20,6,11,1
2025-11-03,P004,50,1.9167235290581828,20,0,11,1
2025-11-04,P004,50,8.997820491258606,20,1,11,1
2025-11-05,P004,50,5.340236380164868,20,2,11,1
2025-11-06,P004,50,4.692824878155118,20,3,11,1
2025-11-07,P004,50,5.420097119886648,20,4,11,1
2025-11-08,P004,50,5.750628566736294,20,5,11,1
2025-11-09,P004,50,3.9259526818547013,20,6,11,1
2025-11-10,P004,50,1.1268130207598515,20,0,11,1
2025-11-11,P004,50,8.207909982965479,20,1,11,1
2025-11-12,P004,50,4.550325871887358,20,2,11,1
2025-11-13,P004,50,3.902914369858487,20,3,11,1
2025-11-14,P004,50,4.630186611583249,20,4,11,1
2025-11-15,P004,50,4.9607180584358765,20,5,11,1
2025-11-16,P004,50,3.1360421735578226,20,6,11,1
2025-11-17,P004,50,0.33690251246868863,20,0,11,1
2025-11-18,P004,50,7.417999474670661,20,1,11,1
2025-11-19,P004,50,3.760415363583421,20,2,11,1
2025-11-20,P004,50,3.1130038615592563,20,3,11,1
2025-11-21,P004,50,3.84027610330356,20,4,11,1
2025-11-22,P004,50,4.1708075501354545,20,5,11,1
2025-11-23,P004,50,2.3461316652527917,20,6,11,1
2025-11-24,P004,50,-0.4530079958397626,20,0,11,1
2025-11-25,P004,50,6.628088966377533,20,1,11,1
2025-11-26,P004,50,2.9705048552861273,20,2,11,1
2025-11-27,P004,50,2.3230933532600315,20,3,11,1
2025-11-28,P004,50,3.0503655950001614,20,4,11,1
2025-11-29,P004,50,3.3808970418431437,20,5,11,1
2025-11-30,P004,50,1.5562211569477604,20,6,11,1
2025-12-01,P004,50,-1.2429185041345114,20,0,12,1
2025-12-02,P004,50,5.838178458081013,20,1,12,1
2025-12-03,P004,50,2.1805943469888276,20,2,12,1
2025-12-04,P004,50,1.533182844971065,20,3,12,1
2025-12-05,P004,50,2.2604550866966298,20,4,12,1
2025-12-06,P004,50,2.5909865335538287,20,5,12,1
2025-12-07,P004,50,0.7663106486508822,20,6,12,1
2025-12-08,P004,50,-2.032829012429256,20,0,12,1
2025-12-09,P004,50,5.048267949775265,20,1,12,1
2025-12-10,P004,50,1.3906838387046865,20,2,12,1
2025-12-11,P004,50,0.7432723366820988,20,3,12,1
2025-12-12,P004,50,1.4705445784050832,20,4,12,1
2025-12-13,P004,50,1.8010760252423044,20,5,12,1
2025-12-14,P004,50,-0.023599859646000643,20,6,12,1
2025-12-15,P004,50,-2.8227395207204244,20,0,12,1
2025-12-16,P004,50,4.258357441480441,20,1,12,1
2025-12-17,P004,50,0.6007733304007496,20,2,12,1
2025-12-18,P004,50,-0.04663817161712658,20,3,12,1
2025-12-19,P004,50,0.6806340701135416,20,4,12,1
2025-12-20,P004,50,1.0111655169529898,20,5,12,1
2025-12-21,P004,50,-0.8135103679301235,20,6,12,1
2025-12-22,P004,50,-3.612650029011593,20,0,12,1
2025-12-23,P004,50,3.4684469331873142,20,1,12,1
2025-12-24,P004,50,-0.18913717788991147,20,2,12,1
2025-12-25,P004,50,-0.8365486799163568,20,3,12,1
2025-12-26,P004,50,-0.10927643818998989,20,4,12,1
2025-12-27,P004,50,0.22125500865256764,20,5,12,1
2025-12-28,P004,50,-1.6034208762351552,20,6,12,1
2025-12-29,P004,50,-4.4025605373063375,20,0,12,1
2025-12-30,P004,50,2.678536424892495,20,1,12,1
2025-12-31,P004,50,-0.9790476861938433,20,2,12,1
2026-01-01,P004,50,-1.6264591882129837,20,3,1,1
2026-01-02,P004,50,-0.8991869464815316,20,4,1,1
2026-01-03,P004,50,-0.5686554996367468,20,5,1,1
2026-01-04,P004,50,-2.393331384523885,20,6,1,1
2026-01-05,P004,50,-5.192471045621944,20,0,1,1
2026-01-06,P004,50,1.8886259165867467,20,1,1,1
2026-01-07,P004,50,-1.7689581944911428,20,2,1,1
2026-01-08,P004,50,-2.4163696965019548,20,3,1,1
2026-01-09,P004,50,-1.6890974547849409,20,4,1,1
2026-01-10,P004,50,-1.3585660079371737,20,5,1,1
2026-01-11,P004,50,-3.1832418928289212,20,6,1,1
2026-01-12,P004,50,-5.982381553913118,20,0,1,1
2026-01-13,P004,50,1.0987154082919184,20,1,1,1
2026-01-14,P004,50,-2.5588687027950794,20,2,1,1
2026-01-15,P004,50,-3.2062802048114443,20,3,1,1
2026-01-16,P004,50,-2.4790079630646247,20,4,1,1
2026-01-17,P004,50,-2.1484765162294797,20,5,1,1
2026-01-18,P004,50,-3.9731524011257995,20,6,1,1
2026-01-19,P004,50,-6.772292062204282,20,0,1,1
2026-01-20,P004,50,0.30880489999879623,20,1,1,1
2026-01-21,P004,50,-3.3487792110923733,20,2,1,1
2026-01-22,P004,50,-3.996190713097807,20,3,1,1
2026-01-23,P004,50,-3.268918471368024,20,4,1,1
2026-01-24,P004,50,-2.9383870245298973,20,5,1,1
2026-01-25,P004,50,-4.763062909430825,20,6,1,1
2026-01-26,P004,50,-7.562202570499025,20,0,1,1
2026-01-27,P004,50,-0.4811056082977192,20,1,1,1
2026-01-28,P004,50,-4.1386897193765195,20,2,1,1
2026-01-29,P004,50,-4.786101221407296,20,3,1,1
2026-01-30,P004,50,-4.058828979671433,20,4,1,1
2026-01-31,P004,50,-3.728297532819222,20,5,1,1
2026-02-01,P004,50,-5.5529734177277135,20,6,2,1
2026-02-02,P004,50,-8.352113078803901,20,0,2,1
2026-02-03,P004,50,-1.2710161165908507,20,1,2,1
2026-02-04,P004,50,-4.928600227673825,20,2,2,1
2026-02-05,P004,50,-5.576011729696273,20,3,2,1
2026-02-06,P004,50,-4.848739487962979,20,4,2,1
2026-02-07,P004,50,-4.518208041130746,20,5,2,1
2026-02-08,P004,50,-6.342883926003684,20,6,2,1
2026-02-09,P004,50,-9.14202358710222,20,0,2,1
2026-02-10,P004,50,-2.060926624883968,20,1,2,1
2026-02-11,P004,50,-5.718510735977751,20,2,2,1
2026-02-12,P004,50,-6.365922237995492,20,3,2,1
2026-02-13,P004,50,-5.6386499962783585,20,4,2,1
2026-02-14,P004,50,-5.308118549420056,20,5,2,1
2026-02-15,P004,50,-7.132794434300567,20,6,2,1
2026-02-16,P004,50,-9.93193409539339,20,0,2,1
2026-02-17,P004,50,-2.8508371331787914,20,1,2,1
2026-02-18,P004,50,-6.508421244268412,20,2,2,1
2026-02-19,P004,50,-7.155832746294723,20,3,2,1
2026-02-20,P004,50,-6.428560504558047,20,4,2,1
2026-02-21,P004,50,-6.098029057709375,20,5,2,1
2026-02-22,P004,50,-7.922704942605598,20,6,2,1
2026-02-23,P004,50,-10.721844603688139,20,0,2,1
2026-02-24,P004,50,-3.640747641482848,20,1,2,1
2026-02-25,P004,50,-7.298331752559196,20,2,2,1
2026-02-26,P004,50,-7.945743254593953,20,3,2,1
2026-02-27,P004,50,-7.2184710128614515,20,4,2,1
2026-02-28,P004,50,-6.887939566009797,20,5,2,1
2026-03-01,P004,50,-8.712615450889725,20,6,3,1
2026-03-02,P004,50,-11.511755111982888,20,0,3,1
2026-03-03,P004,50,-4.430658149779367,20,1,3,1
2026-03-04,P004,50,-8.088242260849858,20,2,3,1
2026-03-05,P004,50,-8.735653762882919,20,3,3,1
2026-03-06,P004,50,-8.008381521153,20,4,3,1
2026-03-07,P004,50,-7.677850074302109,20,5,3,1
2026-03-08,P004,50,-9.502525959194747,20,6,3,1
2026-03-09,P004,50,-12.301665620277626,20,0,3,1
2026-03-10,P004,50,-5.220568658072485,20,1,3,1
2026-03-11,P004,50,-8.878152769153786,20,2,3,1
2026-03-12,P004,50,-9.52556427117954,20,3,3,1
2026-03-13,P004,50,-8.798292029444536,20,4,3,1
2026-03-14,P004,50,-8.467760582613623,20,5,3,1
2026-03-15,P004,50,-10.292436467483482,20,6,3,1
2026-03-16,P004,50,-13.091576128568805,20,0,3,1
2026-03-17,P004,50,-6.01047916636732,20,1,3,1
2026-03-18,P004,50,-9.668063277457732,20,2,3,1
2026-03-19,P004,50,-10.315474779468516,20,3,3,1
2026-03-20,P004,50,-9.588202537736091,20,4,3,1
2026-03-21,P004,50,-9.257671090902953,20,5,3,1
2026-03-22,P004,50,-11.082346975788514,20,6,3,1
2026-03-23,P004,50,-13.881486636877245,20,0,3,1
2026-03-24,P004,50,-6.800389674673063,20,1,3,1
2026-03-25,P004,50,-10.457973785748383,20,2,3,1
2026-03-26,P004,50,-11.105385287778,20,3,3,1
2026-03-27,P004,50,-10.378113046039486,20,4,3,1
2026-03-28,P004,50,-10.047581599195254,20,5,3,1
2026-03-29,P004,50,-11.872257484093545,20,6,3,1
2026-03-30,P004,50,-14.671397145168415,20,0,3,1
2026-03-31,P004,50,-7.590300182967885,20,1,3,1
2025-01-01,P005,50,17.978568006440625,20,2,1,1
2025-01-02,P005,50,15.700272838887194,20,3,1,1
2025-01-03,P005,50,18.250391100127864,20,4,1,1
2025-01-04,P005,50,17.089224986948032,20,5,1,1
2025-01-05,P005,50,18.93189160420481,20,6,1,1
2025-01-06,P005,50,18.367964846803147,20,0,1,1
2025-01-07,P005,50,19.527915299327702,20,1,1,1
2025-01-08,P005,50,18.663069260818695,20,2,1,1
2025-01-09,P005,50,16.384774109331296,20,3,1,1
2025-01-10,P005,50,18.93489238664586,20,4,1,1
2025-01-11,P005,50,17.7737262895399,20,5,1,1
2025-01-12,P005,50,19.616392922870794,20,6,1,1
2025-01-13,P005,50,19.05246617400968,20,0,1,1
2025-01-14,P005,50,20.212416619013776,20,1,1,1
2025-01-15,P005,50,19.34757057296934,20,2,1,1
2025-01-16,P005,50,17.069275413955165,20,3,1,1
2025-01-17,P005,50,19.619393683739187,20,4,1,1
2025-01-18,P005,50,18.458227579102747,20,5,1,1
2025-01-19,P005,50,20.30089419213917,20,6,1,1
2025-01-20,P005,50,19.736967430516724,20,0,1,1
2025-01-21,P005,50,20.896917862767843,20,1,1,1
2025-01-22,P005,50,20.032071803950984,20,2,1,1
2025-01-23,P005,50,17.753776632181836,20,3,1,1
2025-01-24,P005,50,20.30389488920609,20,4,1,1
2025-01-25,P005,50,19.14272877269439,20,5,1,1
2025-01-26,P005,50,20.98539538661713,20,6,1,1
2025-01-27,P005,50,20.421468625877136,20,0,1,1
2025-01-28,P005,50,21.58141905900898,20,1,1,1
2025-01-29,P005,50,20.716573001094368,20,2,1,1
2025-01-30,P005,50,18.438277830202733,20,3,1,1
2025-01-31,P005,50,20.988396091415908,20,4,1,1
2025-02-01,P005,50,19.82722997821322,20,5,2,0
2025-02-02,P005,50,21.66989659544424,20,6,2,1
2025-02-03,P005,50,21.105969838008285,20,0,2,1
2025-02-04,P005,50,22.265920274450103,20,1,2,1
2025-02-05,P005,50,21.40107421400802,20,2,2,0
2025-02-06,P005,50,19.12277904059306,20,3,2,0
2025-02-07,P005,50,21.672897295980295,20,4,2,1
2025-02-08,P005,50,20.51173117695086,20,5,2,0
2025-02-09,P005,50,22.354397788351015,20,6,2,1
2025-02-10,P005,50,21.790471025096057,20,0,2,1
2025-02-11,P005,50,22.950421454217697,20,1,2,1
2025-02-12,P005,50,22.08557539230316,20,2,2,0
2025-02-13,P005,50,19.807280217409588,20,3,2,0
2025-02-14,P005,50,22.357398471312457,20,4,2,0
2025-02-15,P005,50,21.196232350798752,20,5,2,0
2025-02-16,P005,50,23.038898960720832,20,6,2,1
2025-02-17,P005,50,22.47497210338214,20,0,2,1
2025-02-18,P005,50,23.634922439906102,20,1,2,1
2025-02-19,P005,50,22.770076285378604,20,2,2,0
2025-02-20,P005,50,20.49178101788461,20,3,2,0
2025-02-21,P005,50,23.04189917919134,20,4,2,1
2025-02-22,P005,50,21.880732966079844,20,5,2,0
2025-02-23,P005,50,23.723399438628725,20,6,2,1
2025-02-24,P005,50,23.159472536516976,20,0,2,1
2025-02-25,P005,50,24.319422828273574,20,1,2,1
2025-02-26,P005,50,23.454576628971733,20,2,2,1
2025-02-27,P005,50,21.17628131671911,20,3,2,0
2025-02-28,P005,50,23.726361284875242,20,4,2,1
2025-03-01,P005,50,22.565156878614054,20,5,3,0
2025-03-02,P005,50,24.40778520278951,20,6,3,0
2025-03-03,P005,50,23.843820152301173,20,0,3,1
2025-03-04,P005,50,25.003732295674933,20,1,3,0
2025-03-05,P005,50,24.13884794800279,20,2,3,0
2025-03-06,P005,50,21.854308684586307,20,3,3,0
2025-03-07,P005,50,24.398182849965245,20,4,3,0
2025-03-08,P005,50,23.230772640927356,20,5,3,0
2025-03-09,P005,50,25.067195162328073,20,6,3,0
2025-03-10,P005,50,24.497024309054236,20,0,3,1
2025-03-11,P005,50,25.65073064965254,20,1,3,0
2025-03-12,P005,50,24.769828004753524,20,2,3,0
2025-03-13,P005,50,22.475476246902854,20,3,3,0
2025-03-14,P005,50,25.00953791783501,20,4,3,0
2025-03-15,P005,50,23.83231521435126,20,5,3,0
2025-03-16,P005,50,25.658925241302374,20,6,3,0
2025-03-17,P005,50,25.078941893598138,20,0,3,1
2025-03-18,P005,50,26.21267625641534,20,1,3,0
2025-03-19,P005,50,25.321614128177753,20,2,3,0
2025-03-20,P005,50,23.01710288698818,20,3,3,0
2025-03-21,P005,50,25.54100507459168,20,4,3,0
2025-03-22,P005,50,24.353622887775664,20,5,3,0
2025-03-23,P005,50,26.159312289729822,20,6,3,0
2025-03-24,P005,50,25.558408317017864,20,0,3,1
2025-03-25,P005,50,26.681381538170733,20,1,3,0
2025-03-26,P005,50,25.779558268276055,20,2,3,0
2025-03-27,P005,50,23.464285885410938,20,3,3,0
2025-03-28,P005,50,25.97742693135233,20,4,3,0
2025-03-29,P005,50,24.767836700087653,20,5,3,0
2025-03-30,P005,50,26.562079199264033,20,6,3,0
2025-03-31,P005,50,25.949728323773304,20,0,3,1
2025-04-01,P005,50,27.061254642155756,20,1,4,0
2025-04-02,P005,50,26.147984469478065,20,2,4,0
2025-04-03,P005,50,23.8212651838337,20,3,4,0
2025-04-04,P005,50,26.311850582553443,20,4,4,0
2025-04-05,P005,50,25.091151606845397,20,5,4,0
2025-04-06,P005,50,26.874285361575634,20,6,4,1
2025-04-07,P005,50,26.250825741644007,20,0,4,1
2025-04-08,P005,50,27.351243315570393,20,1,4,0
2025-04-09,P005,50,26.426864398451016,20,2,4,0
2025-04-10,P005,50,24.078024004483584,20,3,4,0
2025-04-11,P005,50,26.5575970393074,20,4,4,0
2025-04-12,P005,50,25.32588569971294,20,5,4,0
2025-04-13,P005,50,27.09800709055429,20,6,4,1
2025-04-14,P005,50,26.46353510673694,20,0,4,1
2025-04-15,P005,50,27.552940316777644,20,1,4,0
2025-04-16,P005,50,26.606139344111707,20,2,4,0
2025-04-17,P005,50,24.245889258466793,20,3,4,0
2025-04-18,P005,50,26.714052601621617,20,4,4,0
2025-04-19,P005,50,25.47093157036088,20,5,4,0
2025-04-20,P005,50,27.23164326953294,20,6,4,1
2025-04-21,P005,50,26.57338686904555,20,0,4,1
2025-04-22,P005,50,27.639007662423435,20,1,4,0
2025-04-23,P005,50,26.679831964751326,20,2,4,0
2025-04-24,P005,50,24.30720715411177,20,3,4,0
2025-04-25,P005,50,26.762995772269154,20,4,4,0
2025-04-26,P005,50,25.507500016006198,20,5,4,0
2025-04-27,P005,50,27.24305719295565,20,6,4,1
2025-04-28,P005,50,26.572020995243054,20,0,4,1
2025-04-29,P005,50,27.62486199140105,20,1,4,0
2025-04-30,P005,50,26.652906496515723,20,2,4,0
2025-05-01,P005,50,24.26750188864564,20,3,5,0
2025-05-02,P005,50,26.71051070958138,20,4,5,0
2025-05-03,P005,50,25.42881715054252,20,5,5,1
2025-05-04,P005,50,27.150956321938658,20,6,5,1
2025-05-05,P005,50,26.46650211866931,20,0,5,1
2025-05-06,P005,50,27.505925109267544,20,1,5,1
2025-05-07,P005,50,26.520551608822,20,2,5,0
2025-05-08,P005,50,24.12172899540253,20,3,5,0
2025-05-09,P005,50,26.53690617189361,20,4,5,0
2025-05-10,P005,50,25.240798973965624,20,5,5,1
2025-05-11,P005,50,26.948524506468516,20,6,5,1
2025-05-12,P005,50,26.249656664317797,20,0,5,1
2025-05-13,P005,50,27.274666016030345,20,1,5,1
2025-05-14,P005,50,26.26050835169067,20,2,5,0
2025-05-15,P005,50,23.832901574385737,20,3,5,0
2025-05-16,P005,50,26.23370822587448,20,4,5,0
2025-05-17,P005,50,24.923230502945582,20,5,5,1
2025-05-18,P005,50,26.616585510451515,20,6,5,1
2025-05-19,P005,50,25.903347143295463,20,0,5,1
2025-05-20,P005,50,26.90104363389096,20,1,5,1
2025-05-21,P005,50,25.87394363344141,20,2,5,1
2025-05-22,P005,50,23.433394520025825,20,3,5,0
2025-05-23,P005,50,25.821258835410926,20,4,5,0
2025-05-24,P005,50,24.497838776369495,20,5,5,1
2025-05-25,P005,50,26.178251447763504,20,6,5,1
2025-05-26,P005,50,25.444488413937414,20,0,5,1
2025-05-27,P005,50,26.434602573987092,20,1,5,1
2025-05-28,P005,50,25.399920242976744,20,2,5,1
2025-05-29,P005,50,22.95178879900904,20,3,5,0
2025-05-30,P005,50,25.332070783833544,20,4,5,1
2025-05-31,P005,50,24.001068394238345,20,5,5,1
2025-06-01,P005,50,25.67389873507985,20,6,6,1
2025-06-02,P005,50,24.94013570125909,20,0,6,1
2025-06-03,P005,50,25.930249861290616,20,1,6,1
2025-06-04,P005,50,24.895567530297274,20,2,6,1
2025-06-05,P005,50,22.44743608632069,20,3,6,1
